horizon,horizon_seconds,feature_set,n_features,decision_threshold,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
4min30s,270,local_depth,6,0.5,0.7032146957520092,0.13528748590755355,0.933852140077821,0.2363367799113737,0.6731673341459168,0.1349206349206349,0.9233226837060703,0.23543788187372708
4min30s,270,local_depth,6,0.6,0.7447378492154612,0.14734774066797643,0.8754863813229572,0.2522421524663677,0.6790875848859481,0.12682926829268293,0.8306709265175719,0.22005924672027083
4min30s,270,local_depth,6,0.7,0.7910447761194029,0.16029292107404394,0.7665369649805448,0.2651413189771198,0.7396830924603865,0.14181818181818182,0.7476038338658147,0.23841059602649006
4min30s,270,local_depth,6,0.8,0.8189820130118638,0.1080773606370876,0.36964980544747084,0.16725352112676056,0.8876893609611701,0.15271966527196654,0.23322683706070288,0.1845764854614412
4min30s,270,local_depth,6,0.9,0.9343666283964791,0.10185185185185185,0.042801556420233464,0.06027397260273973,0.9439317429914679,0.09090909090909091,0.003194888178913738,0.006172839506172839
4min30s,270,local_depth,6,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,local_depth+imbalance,9,0.1,0.5306161500191351,0.09363434492968171,0.9844357976653697,0.17100371747211895,0.5157583144697893,0.0988296488946684,0.9712460063897763,0.17940395396872233
4min30s,270,local_depth+imbalance,9,0.2,0.6203597397627248,0.11156095366621682,0.9649805447470817,0.2,0.5979453247431656,0.11556240369799692,0.9584664536741214,0.2062564455139223
4min30s,270,local_depth+imbalance,9,0.3,0.6540375047837734,0.12003919647231749,0.953307392996109,0.21322889469103568,0.6496604562075571,0.13049151805132667,0.9584664536741214,0.22970903522205208
4min30s,270,local_depth+imbalance,9,0.4,0.6880979716800613,0.13111230521225148,0.9494163424124513,0.23040604343720492,0.6581925822740727,0.1323529411764706,0.9488817891373802,0.23230348064137663
4min30s,270,local_depth+imbalance,9,0.5,0.7236892460773058,0.14397120575884823,0.933852140077821,0.2494802494802495,0.6714260839282605,0.13429368029739777,0.9233226837060703,0.23448275862068965
4min30s,270,local_depth+imbalance,9,0.6,0.7541140451588213,0.15176151761517614,0.8715953307392996,0.25851125216387766,0.6813512101689013,0.12945774303859306,0.8466453674121406,0.2245762711864407
4min30s,270,local_depth+imbalance,9,0.7,0.7920015308075009,0.16369529983792544,0.7859922178988327,0.27095908786049633,0.7349817168727146,0.1403926234384295,0.7539936102236422,0.23671013039117353
4min30s,270,local_depth+imbalance,9,0.8,0.8157290470723306,0.10777777777777778,0.377431906614786,0.1676750216076059,0.8854257356782169,0.16374269005847952,0.268370607028754,0.2033898305084746
4min30s,270,local_depth+imbalance,9,0.9,0.9395331037122082,0.13580246913580246,0.042801556420233464,0.0650887573964497,0.9439317429914679,0.09090909090909091,0.003194888178913738,0.006172839506172839
4min30s,270,local_depth+imbalance,9,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,local_depth+total_depth,9,0.1,0.630692690394183,0.11646033929390188,0.9883268482490273,0.20836751435602954,0.6392129549016193,0.12999579301640724,0.987220447284345,0.22973977695167286
4min30s,270,local_depth+total_depth,9,0.2,0.6712590891695369,0.1267245784363822,0.9649805447470817,0.2240289069557362,0.6580184572523071,0.13586237318041464,0.9840255591054313,0.23875968992248062
4min30s,270,local_depth+total_depth,9,0.3,0.7003444316877153,0.136993899057127,0.9610894941634242,0.23980582524271846,0.6775204596900575,0.14058851004203643,0.9616613418530351,0.24531377343113284
4min30s,270,local_depth+total_depth,9,0.4,0.7569843092231152,0.16120401337792642,0.9377431906614786,0.2751141552511416,0.7280167160020895,0.15592286501377411,0.9041533546325878,0.26597744360902253
4min30s,270,local_depth+total_depth,9,0.5,0.7786069651741293,0.16863033873343153,0.8910505836575876,0.2835913312693498,0.830228103778513,0.2268976897689769,0.8785942492012779,0.36065573770491804
4min30s,270,local_depth+total_depth,9,0.6,0.8400306161500192,0.21700879765395895,0.8638132295719845,0.346875,0.8911718613964826,0.3142857142857143,0.8434504792332268,0.45793581960104074
4min30s,270,local_depth+total_depth,9,0.7,0.8949483352468427,0.29083094555873923,0.7898832684824902,0.42513089005235605,0.8983109872888734,0.31412894375857336,0.731629392971246,0.43953934740882916
4min30s,270,local_depth+total_depth,9,0.8,0.9194412552621508,0.33794466403162055,0.6653696498054474,0.44823066841415465,0.9057983632247955,0.2927272727272727,0.5143769968051118,0.373117033603708
4min30s,270,local_depth+total_depth,9,0.9,0.9328358208955224,0.3633720930232558,0.48638132295719844,0.415973377703827,0.9129374891171861,0.29978586723768735,0.4472843450479233,0.358974358974359
4min30s,270,local_depth+total_depth,9,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,local_depth+total_depth+imbalance,12,0.1,0.6327975507079985,0.11705069124423963,0.9883268482490273,0.2093119077049856,0.6399094549886819,0.1302149178255373,0.987220447284345,0.23008190618019358
4min30s,270,local_depth+total_depth+imbalance,12,0.2,0.6781477229238423,0.1290994273815721,0.9649805447470817,0.22773186409550045,0.655754831969354,0.13508771929824562,0.9840255591054313,0.2375626687234863
4min30s,270,local_depth+total_depth+imbalance,12,0.3,0.7213930348258707,0.14589486119314826,0.9610894941634242,0.25333333333333335,0.6778687097335887,0.1410555815039701,0.9648562300319489,0.24612876935615322
4min30s,270,local_depth+total_depth+imbalance,12,0.4,0.7719096823574435,0.17007762879322513,0.9377431906614786,0.28793309438470727,0.7255789656973707,0.15472936030617823,0.9041533546325878,0.2642390289449113
4min30s,270,local_depth+total_depth+imbalance,12,0.5,0.7809031764255645,0.16964285714285715,0.8871595330739299,0.2848219862585884,0.8068953508619189,0.20605612998522896,0.8913738019169329,0.33473305338932213
4min30s,270,local_depth+total_depth+imbalance,12,0.6,0.8170685036356679,0.1952920662598082,0.8715953307392996,0.3190883190883191,0.8875152359394045,0.30662020905923343,0.8434504792332268,0.4497444633730835
4min30s,270,local_depth+total_depth+imbalance,12,0.7,0.9094910065059318,0.32636655948553056,0.7898832684824902,0.46188850967007966,0.8991816123977016,0.3173076923076923,0.7380191693290735,0.4438040345821326
4min30s,270,local_depth+total_depth+imbalance,12,0.8,0.918867202449292,0.33530571992110453,0.6614785992217899,0.44502617801047123,0.904579488072436,0.2920353982300885,0.5271565495207667,0.37585421412300685
4min30s,270,local_depth+total_depth+imbalance,12,0.9,0.9301569077688481,0.35,0.490272373540856,0.40842787682333875,0.9127633640954205,0.2974137931034483,0.44089456869009586,0.3552123552123552
4min30s,270,local_depth+total_depth+imbalance,12,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price,6,0.1,0.049177190968235744,0.049177190968235744,1.0,0.09374430056538391,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price,6,0.2,0.049177190968235744,0.049177190968235744,1.0,0.09374430056538391,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price,6,0.3,0.049177190968235744,0.049177190968235744,1.0,0.09374430056538391,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price,6,0.4,0.07979334098737084,0.036078271504280474,0.688715953307393,0.06856478791400349,0.11387776423472053,0.04600760456273764,0.7731629392971247,0.08684729947963395
4min30s,270,price,6,0.5,0.4024110218140069,0.03893178893178893,0.4708171206225681,0.07191679049034175,0.14295664286958035,0.03528937285743093,0.5591054313099042,0.06638846737481031
4min30s,270,price,6,0.6,0.93398392652124,0.23809523809523808,0.1556420233463035,0.18823529411764706,0.45899355737419467,0.025797691785471828,0.24281150159744408,0.04664007364222154
4min30s,270,price,6,0.7,0.9515882127822426,0.75,0.023346303501945526,0.045283018867924525,0.9063207382900923,0.004405286343612335,0.003194888178913738,0.003703703703703704
4min30s,270,price,6,0.8,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price,6,0.9,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price,6,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+imbalance,9,0.1,0.049177190968235744,0.049177190968235744,1.0,0.09374430056538391,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price+imbalance,9,0.2,0.04898584003061615,0.048822515795519814,0.9922178988326849,0.09306569343065693,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price+imbalance,9,0.3,0.06888633754305395,0.04733844038499312,0.9377431906614786,0.09012715033657442,0.0980323872540484,0.05356815263254449,0.9329073482428115,0.10131852879944483
4min30s,270,price+imbalance,9,0.4,0.2868350554917719,0.04770594369134515,0.7120622568093385,0.08942096261910579,0.13599164199895525,0.04484041511650676,0.731629392971246,0.08450184501845018
4min30s,270,price+imbalance,9,0.5,0.6238040566398775,0.059763008758371976,0.45136186770428016,0.10555050045495905,0.33327529165941144,0.04385054488842761,0.5399361022364217,0.08111351091912647
4min30s,270,price+imbalance,9,0.6,0.7426329889016456,0.04742096505823627,0.22178988326848248,0.07813570938999315,0.7738115967264496,0.07279029462738301,0.268370607028754,0.11451942740286299
4min30s,270,price+imbalance,9,0.7,0.8279755070799847,0.03879310344827586,0.10505836575875487,0.05666316894018888,0.9122409890301236,0.09361702127659574,0.07028753993610223,0.08029197080291971
4min30s,270,price+imbalance,9,0.8,0.8997321086873326,0.03484320557491289,0.038910505836575876,0.03676470588235294,0.9376632422079053,0.07547169811320754,0.012779552715654952,0.02185792349726776
4min30s,270,price+imbalance,9,0.9,0.9508228090317643,0.5,0.007782101167315175,0.01532567049808429,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+imbalance,9,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+local_depth,12,0.1,0.5340604668962878,0.0942622950819672,0.9844357976653697,0.17205032301938117,0.48215218526902315,0.09324365637419749,0.9744408945686901,0.17020089285714285
4min30s,270,price+local_depth,12,0.2,0.6337543053960965,0.11625752663270032,0.9766536964980544,0.2077814569536424,0.5859306982413373,0.11315099288122893,0.9648562300319489,0.20254862508383636
4min30s,270,price+local_depth,12,0.3,0.6626482969766552,0.12312312312312312,0.9571984435797666,0.21818181818181817,0.648267456033432,0.13003901170351106,0.9584664536741214,0.22900763358778625
4min30s,270,price+local_depth,12,0.4,0.678339073861462,0.1256572029442692,0.9299610894941635,0.22139879573876795,0.6620233327529166,0.13366336633663367,0.9488817891373802,0.23431952662721894
4min30s,270,price+local_depth,12,0.5,0.7125908916953693,0.13575190169689877,0.9027237354085603,0.23601220752797558,0.6771722096465262,0.1360415682569674,0.9201277955271565,0.23703703703703705
4min30s,270,price+local_depth,12,0.6,0.7300038270187524,0.13801756587202008,0.8560311284046692,0.23770934629929769,0.7041615880201985,0.14056016597510373,0.865814696485623,0.24185631414547076
4min30s,270,price+local_depth,12,0.7,0.7918101798698813,0.15230125523012553,0.708171206225681,0.25068870523415976,0.7440362180045272,0.13547574039067423,0.6869009584664537,0.22631578947368422
4min30s,270,price+local_depth,12,0.8,0.8562954458476847,0.1388888888888889,0.36964980544747084,0.20191285866099895,0.7866968483371061,0.0891891891891892,0.31629392971246006,0.13914265635980325
4min30s,270,price+local_depth,12,0.9,0.9192499043245312,0.07253886010362694,0.054474708171206226,0.06222222222222222,0.9432352429044054,0.06666666666666667,0.003194888178913738,0.006097560975609756
4min30s,270,price+local_depth,12,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+local_depth+imbalance,15,0.1,0.5388442403367777,0.09514855208725084,0.9844357976653697,0.17352537722908093,0.48458993557374197,0.09364445809026711,0.9744408945686901,0.17086834733893558
4min30s,270,price+local_depth+imbalance,15,0.2,0.633945656333716,0.11666666666666667,0.980544747081712,0.20852296235002069,0.5881943235242905,0.11341371514694801,0.9616613418530351,0.2028985507246377
4min30s,270,price+local_depth+imbalance,15,0.3,0.6649445082280904,0.12348790322580645,0.953307392996109,0.2186523873270861,0.6484415810551977,0.13009540329575023,0.9584664536741214,0.2290950744558992
4min30s,270,price+local_depth+imbalance,15,0.4,0.6995790279372369,0.13344500279173646,0.9299610894941635,0.2333984375,0.6606303325787916,0.13252470799640612,0.9424920127795527,0.2323749507680189
4min30s,270,price+local_depth+imbalance,15,0.5,0.7139303482587065,0.136310223266745,0.9027237354085603,0.23685553854007146,0.6756050844506356,0.13580827067669174,0.9233226837060703,0.23678820155673905
4min30s,270,price+local_depth+imbalance,15,0.6,0.7539226942212017,0.150237933378654,0.8599221789883269,0.25578703703703703,0.7055545881943235,0.1400208986415883,0.8562300319488818,0.24068253255500674
4min30s,270,price+local_depth+imbalance,15,0.7,0.7893226176808267,0.15123966942148762,0.7120622568093385,0.24948875255623723,0.7447327180915898,0.13489550348321722,0.6805111821086262,0.2251585623678647
4min30s,270,price+local_depth+imbalance,15,0.8,0.8562954458476847,0.1388888888888889,0.36964980544747084,0.20191285866099895,0.7920947240118406,0.0969807868252516,0.33865814696485624,0.1507823613086771
4min30s,270,price+local_depth+imbalance,15,0.9,0.9190585533869116,0.0891089108910891,0.07003891050583658,0.0784313725490196,0.943409367926171,0.22727272727272727,0.01597444089456869,0.029850746268656716
4min30s,270,price+local_depth+imbalance,15,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+local_depth+total_depth,15,0.1,0.6362418675851512,0.11802973977695168,0.9883268482490273,0.21087588210875882,0.6425213303151663,0.13104325699745548,0.987220447284345,0.23137401722201423
4min30s,270,price+local_depth+total_depth,15,0.2,0.6741293532338308,0.12770339855818744,0.9649805447470817,0.22555707139608913,0.6656799582099948,0.1385515069725596,0.9840255591054313,0.24290220820189273
4min30s,270,price+local_depth+total_depth,15,0.3,0.7055109070034443,0.13907657657657657,0.9610894941634242,0.24299065420560748,0.6942364617795577,0.14856307842182173,0.9744408945686901,0.2578191039729501
4min30s,270,price+local_depth+total_depth,15,0.4,0.7456946039035591,0.15596919127086006,0.9455252918287937,0.26776859504132233,0.7327180915897614,0.16168327796234774,0.9329073482428115,0.27560169891458236
4min30s,270,price+local_depth+total_depth,15,0.5,0.8182166092613854,0.20103537532355478,0.9066147859922179,0.3290960451977401,0.7557025944628243,0.16889428918590524,0.8881789137380192,0.2838182746299132
4min30s,270,price+local_depth+total_depth,15,0.6,0.8396479142747799,0.21658536585365853,0.8638132295719845,0.3463338533541342,0.8183876022984503,0.20939490445859874,0.8402555910543131,0.3352453792224347
4min30s,270,price+local_depth+total_depth,15,0.7,0.8817451205510907,0.2682926829268293,0.8132295719844358,0.4034749034749035,0.8950026118753265,0.3076923076923077,0.7412140575079872,0.43486410496719774
4min30s,270,price+local_depth+total_depth,15,0.8,0.918867202449292,0.34215500945179583,0.7042801556420234,0.46055979643765904,0.904579488072436,0.30514096185737977,0.5878594249201278,0.4017467248908297
4min30s,270,price+local_depth+total_depth,15,0.9,0.9307309605817069,0.35376044568245124,0.49416342412451364,0.41233766233766234,0.9152011144001393,0.3075221238938053,0.4440894568690096,0.3633986928104575
4min30s,270,price+local_depth+total_depth,15,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+local_depth+total_depth+imbalance,18,0.1,0.6364332185227708,0.11808461180846118,0.9883268482490273,0.21096345514950166,0.6439143304892914,0.13148936170212766,0.987220447284345,0.23206909500563275
4min30s,270,price+local_depth+total_depth+imbalance,18,0.2,0.6758515116724072,0.12829798241076049,0.9649805447470817,0.2264840182648402,0.6656799582099948,0.1385515069725596,0.9840255591054313,0.24290220820189273
4min30s,270,price+local_depth+total_depth+imbalance,18,0.3,0.7104860313815538,0.14114285714285715,0.9610894941634242,0.24613851519681115,0.7128678391084798,0.15673175745118192,0.9744408945686901,0.27003098716246127
4min30s,270,price+local_depth+total_depth+imbalance,18,0.4,0.7529659395331038,0.16031537450722733,0.9494163424124513,0.27431141090500283,0.7367229670903709,0.16376892877173305,0.9329073482428115,0.2786259541984733
4min30s,270,price+local_depth+total_depth+imbalance,18,0.5,0.7918101798698813,0.17964533538936006,0.9066147859922179,0.29987129987129985,0.7557025944628243,0.16849148418491483,0.8849840255591054,0.28308635666836995
4min30s,270,price+local_depth+total_depth+imbalance,18,0.6,0.8390738614619212,0.21595330739299612,0.8638132295719845,0.34552529182879377,0.8516454814556852,0.24836601307189543,0.8498402555910544,0.38439306358381503
4min30s,270,price+local_depth+total_depth+imbalance,18,0.7,0.8823191733639495,0.2693298969072165,0.8132295719844358,0.4046466602129719,0.8958732369841547,0.3107569721115538,0.7476038338658147,0.43902439024390244
4min30s,270,price+local_depth+total_depth+imbalance,18,0.8,0.9173363949483353,0.3364485981308411,0.7003891050583657,0.45454545454545453,0.9049277381159673,0.309328968903437,0.6038338658146964,0.4090909090909091
4min30s,270,price+local_depth+total_depth+imbalance,18,0.9,0.9318790662074244,0.36056338028169016,0.4980544747081712,0.41830065359477125,0.9146787393348424,0.3054945054945055,0.4440894568690096,0.3619791666666667
4min30s,270,price+local_depth+total_depth+imbalance,18,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+total_depth,9,0.1,0.14083429008802142,0.05413945649884137,1.0,0.10271782573940848,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price+total_depth,9,0.2,0.22043628013777267,0.05933964442392057,1.0,0.11203138622493461,0.07278425909803239,0.055516140475345865,1.0,0.10519240463787599
4min30s,270,price+total_depth,9,0.3,0.3916953693073096,0.07479627473806752,1.0,0.13918223666395885,0.08706251088281386,0.05633549316054716,1.0,0.10666212301925371
4min30s,270,price+total_depth,9,0.4,0.5933792575583621,0.10524091293322063,0.9688715953307393,0.18985894014487228,0.11039526379940798,0.05740125507567368,0.9936102236421726,0.10853254231373233
4min30s,270,price+total_depth,9,0.5,0.787217757367011,0.17929482370592648,0.9299610894941635,0.30062893081761005,0.19710952463869058,0.06196494088870771,0.9712460063897763,0.11649741329756659
4min30s,270,price+total_depth,9,0.6,0.8974358974358975,0.29694323144104806,0.7937743190661478,0.4322033898305085,0.5996865749608219,0.11180609851446442,0.9137380191693291,0.19923371647509577
4min30s,270,price+total_depth,9,0.7,0.9022196708763873,0.2529182879377432,0.5058365758754864,0.33722438391699094,0.6754309594288699,0.11010558069381599,0.6996805111821086,0.1902693310165074
4min30s,270,price+total_depth,9,0.8,0.9322617680826636,0.3155893536121673,0.3229571984435798,0.3192307692307692,0.8751523593940449,0.19760479041916168,0.4217252396166134,0.2691131498470948
4min30s,270,price+total_depth,9,0.9,0.9395331037122082,0.3254437869822485,0.2140077821011673,0.25821596244131456,0.9197283649660456,0.22388059701492538,0.19169329073482427,0.20654044750430292
4min30s,270,price+total_depth,9,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,price+total_depth+imbalance,12,0.1,0.14542671259089168,0.05441456701249206,1.0,0.10321285140562249,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,price+total_depth+imbalance,12,0.2,0.2632988901645618,0.06257608960311663,1.0,0.11778185151237397,0.07800800975100122,0.055813124108416545,1.0,0.10572538422563756
4min30s,270,price+total_depth+imbalance,12,0.3,0.4255644852659778,0.07730212503849708,0.9766536964980544,0.1432648401826484,0.08967438620929828,0.05648799855621729,1.0,0.10693542876665528
4min30s,270,price+total_depth+imbalance,12,0.4,0.582089552238806,0.10136532892014895,0.953307392996109,0.18324607329842932,0.199721399965175,0.06322659596165613,0.9904153354632588,0.11886503067484662
4min30s,270,price+total_depth+imbalance,12,0.5,0.7045541523153463,0.13038483630097644,0.8832684824902723,0.22722722722722724,0.4414069301758663,0.08559977097051245,0.9552715654952076,0.15712033631108777
4min30s,270,price+total_depth+imbalance,12,0.6,0.7895139686184462,0.15365653245686114,0.7276264591439688,0.2537313432835821,0.6395612049451506,0.11721132897603485,0.8594249201277955,0.2062883435582822
4min30s,270,price+total_depth+imbalance,12,0.7,0.8591657099119786,0.1802403204272363,0.5252918287937743,0.268389662027833,0.7898310987288873,0.1540247678018576,0.6357827476038339,0.24797507788161993
4min30s,270,price+total_depth+imbalance,12,0.8,0.9307309605817069,0.32441471571906355,0.377431906614786,0.3489208633093525,0.8838586104823263,0.20202020202020202,0.38338658146964855,0.26460859977949286
4min30s,270,price+total_depth+imbalance,12,0.9,0.9376195943360123,0.30939226519337015,0.2178988326848249,0.2557077625570776,0.92234024029253,0.23715415019762845,0.19169329073482427,0.21201413427561838
4min30s,270,price+total_depth+imbalance,12,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,total_depth,3,0.1,0.08495981630309989,0.05100218297281207,1.0,0.09705438066465256,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,total_depth,3,0.2,0.13451970914657482,0.05376569037656904,1.0,0.10204486797697042,0.07278425909803239,0.055516140475345865,1.0,0.10519240463787599
4min30s,270,total_depth,3,0.3,0.25487944890929964,0.05915151515151515,0.9494163424124513,0.11136467366499316,0.1734285216785652,0.06151107594936709,0.9936102236421726,0.11585025144347179
4min30s,270,total_depth,3,0.4,0.6882893226176808,0.12266226622662266,0.867704280155642,0.21493975903614457,0.7220964652620582,0.15603217158176944,0.9297124600638977,0.26721763085399447
4min30s,270,total_depth,3,0.5,0.8938002296211252,0.282798833819242,0.754863813229572,0.41145281018027574,0.8060247257530907,0.1730612244897959,0.6773162939297125,0.2756827048114434
4min30s,270,total_depth,3,0.6,0.9092996555683123,0.3052064631956912,0.6614785992217899,0.4176904176904177,0.8324917290614662,0.17055837563451776,0.536741214057508,0.2588597842835131
4min30s,270,total_depth,3,0.7,0.9181017986988136,0.2813299232736573,0.4280155642023346,0.3395061728395062,0.8547797318474665,0.19098457888493475,0.5143769968051118,0.27854671280276816
4min30s,270,total_depth,3,0.8,0.9177190968235744,0.27055702917771884,0.3968871595330739,0.3217665615141956,0.8612223576527948,0.17733333333333334,0.4249201277955272,0.2502351834430856
4min30s,270,total_depth,3,0.9,0.9173363949483353,0.17472118959107807,0.1828793774319066,0.17870722433460076,0.889604736200592,0.13439635535307518,0.18849840255591055,0.15691489361702127
4min30s,270,total_depth,3,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
4min30s,270,total_depth+imbalance,6,0.1,0.09931113662456946,0.05177276390008058,1.0,0.09844857307029305,0.054501131812641476,0.054501131812641476,1.0,0.10336856010568032
4min30s,270,total_depth+imbalance,6,0.2,0.1863758132414849,0.056800532504992236,0.9961089494163424,0.10747271200671704,0.09367926170990772,0.056723450525552735,1.0,0.10735722860572801
4min30s,270,total_depth+imbalance,6,0.3,0.39590508993494067,0.07100591715976332,0.933852140077821,0.1319769040417927,0.5006094375761797,0.09457315138051413,0.952076677316294,0.1720554272517321
4min30s,270,total_depth+imbalance,6,0.4,0.6016073478760046,0.09713024282560706,0.8560311284046692,0.17446471054718476,0.7126937140867142,0.14078452444922085,0.8370607028753994,0.24103035878564857
4min30s,270,total_depth+imbalance,6,0.5,0.7219670876387294,0.12007623888182974,0.7354085603112841,0.2064445658110322,0.7936618492077312,0.170196671709531,0.7188498402555911,0.27522935779816515
4min30s,270,total_depth+imbalance,6,0.6,0.8063528511289705,0.14487300094073377,0.5992217898832685,0.23333333333333334,0.8215218526902316,0.17158671586715868,0.5942492012779552,0.26628489620615603
4min30s,270,total_depth+imbalance,6,0.7,0.8999234596249521,0.23921568627450981,0.47470817120622566,0.318122555410691,0.8551279818909977,0.18847539015606243,0.5015974440894568,0.27399650959860383
4min30s,270,total_depth+imbalance,6,0.8,0.9167623421354765,0.25277777777777777,0.3540856031128405,0.29497568881685576,0.8709733588716698,0.18985507246376812,0.4185303514376997,0.2612163509471585
4min30s,270,total_depth+imbalance,6,0.9,0.937236892460773,0.32160804020100503,0.2490272373540856,0.2807017543859649,0.8991816123977016,0.16414141414141414,0.20766773162939298,0.18335684062059238
4min30s,270,total_depth+imbalance,6,1.0,0.9508228090317643,0.0,0.0,0.0,0.9454988681873585,0.0,0.0,0.0
5min,300,imbalance,3,0.1,0.049971280873061456,0.049971280873061456,1.0,0.09518599562363239,0.057152814079107855,0.057152814079107855,1.0,0.10812592714686006
5min,300,imbalance,3,0.2,0.049971280873061456,0.049971280873061456,1.0,0.09518599562363239,0.057152814079107855,0.057152814079107855,1.0,0.10812592714686006
5min,300,imbalance,3,0.3,0.04977982002680452,0.04961685823754789,0.9923371647509579,0.09450830140485313,0.06081198815124586,0.05705285264263213,0.9939024390243902,0.107911287653095
5min,300,imbalance,3,0.4,0.3388856978747846,0.055926544240400666,0.7701149425287356,0.10428015564202335,0.3871754661090782,0.06986781764229835,0.7896341463414634,0.12837670384138786
5min,300,imbalance,3,0.5,0.6063565000957304,0.060264576188143064,0.47126436781609193,0.10686359687228497,0.8104199337863739,0.14083175803402648,0.45426829268292684,0.215007215007215
5min,300,imbalance,3,0.6,0.742868083476929,0.056557377049180325,0.26436781609195403,0.09318028359216746,0.9151420108032758,0.2268041237113402,0.20121951219512196,0.21324717285945072
5min,300,imbalance,3,0.7,0.8206011870572468,0.03443526170798898,0.09578544061302682,0.05065856129685917,0.9364000696985537,0.23943661971830985,0.051829268292682924,0.08521303258145363
5min,300,imbalance,3,0.8,0.8966111430212521,0.020618556701030927,0.022988505747126436,0.021739130434782608,0.9416274612301795,0.1111111111111111,0.003048780487804878,0.005934718100890208
5min,300,imbalance,3,0.9,0.9500287191269385,0.0,0.0,0.0,0.9428471859208921,0.0,0.0,0.0
5min,300,imbalance,3,1.0,0.9500287191269385,0.0,0.0,0.0,0.9428471859208921,0.0,0.0,0.0
5min,300,local_depth,6,0.1,0.5244112578977599,0.09360146252285192,0.9808429118773946,0.17089452603471295,0.4990416448858686,0.10040790712268591,0.975609756097561,0.18207681365576103
5min,300,local_depth,6,0.2,0.5929542408577446,0.10604140261934938,0.9616858237547893,0.19101978691019786,0.5694371841784283,0.1135953840605842,0.9603658536585366,0.20316027088036118
5min,300,local_depth,6,0.3,0.6480949645797435,0.12,0.9540229885057471,0.2131849315068493,0.6476738107684266,0.13491379310344828,0.9542682926829268,0.236404833836858
5min,300,local_depth,6,0.4,0.6716446486693471,0.12717948717948718,0.9501915708812261,0.22433288104929897,0.6600453040599408,0.13723737147966025,0.9359756097560976,0.23937621832358674
5min,300,local_depth,6,0.5,0.7024698449167145,0.13700168444693991,0.9348659003831418,0.23898139079333985,0.6673636522042168,0.1375515818431912,0.9146341463414634,0.2391390992427262
5min,300,local_depth,6,0.6,0.7399961707830749,0.1472668810289389,0.8773946360153256,0.2522026431718062,0.6779926816518558,0.13249516441005801,0.8353658536585366,0.2287145242070117
5min,300,local_depth,6,0.7,0.7880528431935669,0.16428571428571428,0.7931034482758621,0.27218934911242604,0.7213800313643491,0.1374786081003993,0.7347560975609756,0.2316194137433926
5min,300,local_depth,6,0.8,0.823090178058587,0.10108303249097472,0.3218390804597701,0.15384615384615385,0.8851716326886218,0.1346578366445916,0.18597560975609756,0.15620998719590268
5min,300,local_depth,6,0.9,0.9345203905801264,0.12149532710280374,0.04980842911877394,0.07065217391304347,0.9416274612301795,0.18181818181818182,0.006097560975609756,0.011799410029498525
5min,300,local_depth,6,1.0,0.9500287191269385,0.0,0.0,0.0,0.9428471859208921,0.0,0.0,0.0
5min,300,local_depth+imbalance,9,0.1,0.5244112578977599,0.09360146252285192,0.9808429118773946,0.17089452603471295,0.5023523261892315,0.10075805432722679,0.9725609756097561,0.18259874069834
